Gene	KO01	KO02	KO03	WT01	WT02	WT03
CDH1!ENSG00000039068.18	0.544192277027148	0.555872550201577	0.533606847390307	0.522437146054508	0.530364203369375	0.521816646929752
SKIV2L2!ENSG00000039123.15	13.0931473173439	12.9700190950969	12.7566601358743	13.026297468291	13.0288300091539	12.9538303373474
DNAH5!ENSG00000039139.9	2.64858466899155	2.63476440148498	2.63994863764562	2.62989480997273	2.6413225323083	2.6313548349026
ZFYVE16!ENSG00000039319.16	10.2961630221415	10.1358322924149	9.87726113825682	10.3328801886986	10.3363484376355	10.0859316824977
FAM65A!ENSG00000039523.17	7.95262316741697	8.01339216025726	8.10927422508239	8.17653364893524	8.3363699255197	8.15576618720725
C6!ENSG00000039537.13	0	0	0	0	0	0
RAI14!ENSG00000039560.13	1.37059578119327	1.3542562911975	1.33485538457442	1.31298632635582	1.31221385241131	1.3200406622585
SOX30!ENSG00000039600.10	5.54549813701414	5.48595859524071	5.46287276737366	5.38567244121382	5.38593884475367	5.2784207558972
PNKP!ENSG00000039650.9	11.1753439291056	11.2667841799663	11.3188651091088	11.0835447372901	11.0590960882218	11.19921737054
BEST2!ENSG00000039987.6	2.91670476319206	2.84294521157466	2.91252943220318	2.86317338249362	2.85819074160453	2.88749763035759
PHLPP2!ENSG00000040199.18	10.913712386187	10.8565113476598	10.7348661514712	11.078498764987	11.0517085452991	10.9485775305972
SPDL1!ENSG00000040275.16	11.5113431952706	11.4595382118338	11.3846497572024	11.6079585011824	11.5275256247251	11.4559990836257
STAU2!ENSG00000040341.17	10.34737184782	10.3315552759934	10.3293128885175	10.7313832333712	10.6992136913389	10.6087385173419
PQLC2!ENSG00000040487.12	8.97225958532933	9.13922168956951	9.14694955232979	9.03827982868495	9.08167077593923	9.06068577423073
CTNS!ENSG00000040531.14	10.3931749925185	10.403737004497	10.5497515069855	10.4572398923768	10.468470032165	10.5479254410933
RTN4R!ENSG00000040608.13	5.69898247952677	5.66227754201724	5.65785691486622	5.66391551782463	5.78679542754176	5.90835211891799
PHF23!ENSG00000040633.12	11.5260690846977	11.6016054838834	11.731098083913	11.4404308244235	11.4782400640598	11.642336015468
CDH10!ENSG00000040731.10	-1.96897768579299	-1.96858677859838	-1.96316376593619	-1.9684119925469	-1.9686557635508	-1.96874991767731
INPP4A!ENSG00000040933.15	10.5246739754544	10.5156325877898	10.4230622163122	10.5540121493049	10.5322216566838	10.3998984415825
RAB27B!ENSG00000041353.9	-0.215414184459925	-0.197544970020612	-0.203735241962693	-0.196508048529229	-0.215053669453616	-0.215160785299168
PSMA4!ENSG00000041357.15	13.6608340581553	13.5822175725766	13.4741270780962	13.5758902373096	13.5220235195142	13.5572128738565
MYO16!ENSG00000041515.15	3.46127316726398	3.35449991765342	3.38381110993889	3.38458808688563	3.36051230699013	3.35772398730728
LSG1!ENSG00000041802.10	12.8995427492915	12.8923083978119	12.835228802718	12.7960019554062	12.8021712628814	12.8369716936754
PARP3!ENSG00000041880.14	8.41243621476397	8.52107449083018	8.68409643602788	8.71289698480946	8.67093447699514	8.68802586818185
TNC!ENSG00000041982.15	1.85820015109038	1.87932279533066	1.87075581980109	1.87342590914389	1.86180181444466	1.86876427572731
THAP3!ENSG00000041988.15	8.64800953921514	8.70341895741275	8.70172118743821	8.63274655900905	8.66834811432583	8.76165376336017
FAM65C!ENSG00000042062.11	4.17069140615454	4.19255990703069	4.22425644124792	4.17909901522194	4.2526887326389	4.16887691475852
TDP1!ENSG00000042088.13	11.7879222784735	11.7892203215846	11.774346903189	11.7932934185784	11.7890834146826	11.8230101094163
AIFM2!ENSG00000042286.14	10.3784059771673	10.3484496544354	10.359917828973	10.3628422373608	10.305271589301	10.4637276324304
C2orf83!ENSG00000042304.10	-1.49023213595149	-1.48957703168652	-1.47254300253066	-1.48928411538987	-1.48969264055015	-1.48985042933145
SPATA7!ENSG00000042317.16	5.3073308572089	5.33080430500737	5.33008570456226	5.34970143944071	5.37880323720385	5.38522349022574
MED17!ENSG00000042429.10	10.6775993163796	10.6747251378714	10.6043345000708	10.6367477898922	10.5422282224835	10.612735379074
RETSAT!ENSG00000042445.13	9.79991593600295	9.83159087330844	9.91384939674642	9.8658549341729	9.89220120423127	9.85824102422974
CAPG!ENSG00000042493.15	6.6080807641169	6.6788341546303	6.59114388541813	6.78617426245052	6.83283848429034	6.76120875374103
AP2S1!ENSG00000042753.11	11.730554582978	11.7648461707777	11.746226965959	11.6871578457434	11.7410183047341	11.87820069685
USH2A!ENSG00000042781.12	1.08565581559527	1.08845884133725	1.09366963994731	1.07184999759952	1.11263395633831	1.08727020306002
ZPBP!ENSG00000042813.7	3.59992634836491	3.69863816044214	3.73577325614745	3.65100919182715	3.6014867064929	3.6680129973266
TG!ENSG00000042832.11	9.60287357102752	9.61925845805112	9.60643743639061	9.48080393741923	9.48512954595279	9.49755194352157
ADAM28!ENSG00000042980.12	8.84010559875396	8.80816967457817	8.80418665721392	8.89377010418791	8.89552496485273	8.61982956556695
BARX2!ENSG00000043039.6	-1.96534489891932	-1.96832167968622	-1.96785526225543	-1.96820208302409	-1.96836888236617	-1.96843330695362
DCUN1D1!ENSG00000043093.13	11.515705966381	11.3887615700536	11.119841427345	11.4829266222217	11.4214070768317	11.2101671048862
JADE2!ENSG00000043143.20	13.5174485003422	13.5235647617205	13.6500150113542	13.2821778713501	13.2907205604265	13.363844598879
ZIC2!ENSG00000043355.10	2.758583889864	2.76040178348856	2.7773424118667	2.73876829686076	2.75875586797507	2.76430901589794
LCP2!ENSG00000043462.11	-1.96534489891932	-1.96832167968622	-1.96785526225543	-1.96820208302409	-1.96836888236617	-1.96843330695362
TRIT1!ENSG00000043514.15	10.1696112759871	10.1336831180753	10.0690913684886	10.2520993467162	10.2725020730723	10.2684092853411
ADRB1!ENSG00000043591.5	0	0	0	0	0	0
GUCA2B!ENSG00000044012.3	0	0	0	0	0	0
CUL7!ENSG00000044090.8	10.1399710201991	10.2095593422687	10.311663622533	10.1477001054878	10.1583115616363	10.2513253147423
CTNNA1!ENSG00000044115.20	11.4681050767101	11.43784185068	11.4261359151006	11.4836270888555	11.5288939982802	11.4697110149775
PHKA2!ENSG00000044446.11	10.6011309362094	10.6589273487545	10.6756561056226	10.7794930401927	10.7854477300033	10.7937968335415
CNTLN!ENSG00000044459.14	9.89074970319546	9.8782090821576	9.83290831729591	9.70043536095697	9.73659436592922	9.63635472209815
EPHA3!ENSG00000044524.10	-1.96877956009799	-1.96845169331324	-1.9678799695509	-1.96432835827093	-1.968509553273	-1.96858852345097
HSPA5!ENSG00000044574.7	14.9577507417082	14.8925311353803	14.9212500858519	14.9183168585314	14.9198455276738	14.9556173524721
DSG2!ENSG00000046604.12	12.1186420559363	12.0298008333111	11.9645572230363	12.0817772905562	12.1532118190576	11.8910015216956
GEMIN8!ENSG00000046647.13	9.35777209644836	9.39575403696471	9.30095417328029	9.3888134344075	9.37488089064471	9.34042241019995
OFD1!ENSG00000046651.14	11.1577548066402	11.1673473784391	11.1021258638504	11.1421588739979	11.1522367510949	11.0582178492692
GPM6B!ENSG00000046653.14	6.85273452573779	6.95098561350533	6.84105087929923	7.17506268417906	7.13350170273123	7.03635734159074
MAGEC2!ENSG00000046774.9	0	0	0	0	0	0
PREX2!ENSG00000046889.18	0.205260944670532	0.206721188811027	0.209435911560516	0.207399037468859	0.206457685012116	0.214260099590737
WDR37!ENSG00000047056.14	10.5313977636805	10.5615969290627	10.5160850938592	10.5772996670115	10.6032976108429	10.5290506007952
YTHDC2!ENSG00000047188.15	12.6057699261239	12.5514707280154	12.4317670731972	12.7195292278835	12.6861024835266	12.5209135321802
