Gene	KO01	KO02	KO03	WT01	WT02	WT03
OR2M3!ENSG00000228198.2	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
MT-ATP8!ENSG00000228253.1	15.9512081406445	16.4282469373711	17.2285460160881	15.3528146560941	15.2406138704622	15.8455206030007
ORM2!ENSG00000228278.3	6.68046500788424	6.65281308500934	6.61306760531873	6.7911290485984	6.6496869814318	6.69246506367624
C19orf24!ENSG00000228300.13	11.7802332823316	11.9142560325404	12.4021744574995	11.3819502801582	11.4773019759875	11.975452989982
OST4!ENSG00000228474.5	11.6335637975958	11.6318455380893	11.7693962979299	11.4753080980029	11.5701516306592	11.6731265511613
CT47A7!ENSG00000228517.2	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
VN1R4!ENSG00000228567.3	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
NUTM2E!ENSG00000228570.7	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
C1orf233!ENSG00000228594.3	6.8088404587735	6.9190188624416	6.93467006993233	7.08695284183155	6.97811617100871	7.06017163610541
CLDN25!ENSG00000228607.2	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
PROB1!ENSG00000228672.3	10.8334593072131	10.9287896909372	11.0405908074113	10.8418641523947	10.7600281181503	11.0456751262669
ARL17B!ENSG00000228696.8	7.16259000321679	7.32953089854146	7.04525347704976	7.15808684675806	7.24002327856004	7.10932590123634
DHFR!ENSG00000228716.6	11.7630837933472	11.75398790073	11.844115443688	11.3727897385778	11.3826900500933	11.4632774096196
SAPCD1!ENSG00000228727.8	6.83442668762007	6.96463405074839	6.99284786153102	7.10549809696291	7.0724932220591	7.04284380779635
CT45A5!ENSG00000228836.8	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
USP17L30!ENSG00000228856.3	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
TSPY3!ENSG00000228927.9	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
RPL41!ENSG00000229117.8	12.1369295977011	12.0611215986052	12.0665306701847	13.183522642659	13.2609975327603	13.4848263258541
PGA4!ENSG00000229183.8	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
RFPL4AL1!ENSG00000229292.1	7.12182201129909	7.32953089854146	7.37359482956405	7.02759923892089	6.99833015844356	6.87906008492935
ORM1!ENSG00000229314.5	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
SFTA3!ENSG00000229415.9	6.43598955016671	6.43598955016671	6.43598955016671	6.59513337241247	6.43598955016671	6.43598955016671
